HoleID,From_m,To_m,Au_ppm,Lithology,QAQC_Flag
KW038,101,102,0.058,Greywacke,OK
KW038,102,103,0.007,Greywacke,OK
KW038,103,104,0.334,Greywacke,OK
KW038,104,105,0.088,Greywacke,OK
KW038,105,106,0.027,Greywacke,OK
KW038,106,107,0.071,Greywacke,OK
KW038,107,108,0.009,Greywacke,OK
KW038,108,109,0.27,Mafic Volcanic,OK
KW038,109,110,0.015,Mafic Volcanic,OK
KW038,110,111,0.084,Mafic Volcanic,OK
KW038,111,112,0.023,Mafic Volcanic,OK
KW038,112,113,0.101,Mafic Volcanic,OK
KW038,113,114,0.12,Mafic Volcanic,OK
KW038,114,115,0.09,Mafic Volcanic,OK
KW038,115,116,0.076,Mafic Volcanic,OK
KW038,116,117,0.178,Mafic Volcanic,OK
KW038,117,118,0.007,Mafic Volcanic,OK
KW038,118,119,0.032,Mafic Volcanic,OK
KW038,119,120,0.023,Mafic Volcanic,OK
KW038,120,121,0.354,Mafic Volcanic,OK
KW038,121,122,0.167,Graphitic Phyllite,OK
KW038,122,123,0.363,Graphitic Phyllite,OK
KW038,123,124,0.099,Graphitic Phyllite,OK
KW038,124,125,0.081,Graphitic Phyllite,OK
KW038,125,126,0.224,Graphitic Phyllite,OK
KW038,126,127,0.093,Graphitic Phyllite,OK
KW038,127,128,0.085,Graphitic Phyllite,OK
KW038,128,129,0.063,Graphitic Phyllite,OK
KW038,129,130,0.112,Graphitic Phyllite,OK
KW038,130,131,0.143,Graphitic Phyllite,OK
KW038,131,132,0.174,Graphitic Phyllite,OK
KW038,132,133,0.265,Graphitic Phyllite,OK
KW038,133,134,0.206,Graphitic Phyllite,OK
KW038,134,135,0.134,Graphitic Phyllite,OK
KW038,135,136,0.133,Graphitic Phyllite,OK
KW038,136,137,0.204,Graphitic Phyllite,OK
KW038,137,138,1.95,Graphitic Phyllite,OK
KW038,138,139,0.874,Graphitic Phyllite,OK
KW038,139,140,1.718,Quartz-Carbonate Vein,OK
KW038,140,141,0.399,Graphitic Phyllite,OK
KW038,141,142,0.291,Greywacke,OK
KW038,142,143,0.117,Greywacke,OK
KW038,143,144,0.133,Greywacke,OK
KW038,144,145,0.041,Greywacke,OK
KW038,145,146,0.235,Greywacke,OK
KW038,146,147,0.042,Greywacke,OK
KW038,147,148,0.118,Greywacke,OK
KW038,148,149,0.053,Greywacke,OK
KW038,149,150,0.182,Greywacke,OK
KW038,150,151,0.523,Greywacke,OK
KW038,151,152,1.211,Phyllite,OK
KW038,152,153,3.469,Quartz-Carbonate Vein,HIGH_OUTLIER
KW038,153,154,1.027,Phyllite,OK
KW038,154,155,0.847,Phyllite,OK
KW038,155,156,0.004,Phyllite,OK
KW038,156,157,0.013,Phyllite,OK
KW038,157,158,0.062,Phyllite,OK
KW038,158,159,0.069,Phyllite,OK
KW038,159,160,0.083,Phyllite,OK
KW038,160,161,0.001,Phyllite,OK
KW038,161,162,0.258,Phyllite,OK
KW038,162,163,0.004,Phyllite,OK
KW038,163,164,0.012,Phyllite,OK
KW038,164,165,0.001,Phyllite,OK
KW038,165,166,0.067,Phyllite,OK
KW038,166,167,0.215,Phyllite,OK
KW038,167,168,0.088,Phyllite,OK
KW038,168,169,0.138,Phyllite,OK
KW038,169,170,0.001,Phyllite,OK
KW038,170,171,0.062,Phyllite,OK
KW038,171,172,0.049,Phyllite,OK
KW038,172,173,0.055,Phyllite,OK
KW038,173,174,0.006,Phyllite,OK
KW038,174,175,0.092,Phyllite,OK
KW038,175,176,0.056,Phyllite,OK
KW038,176,177,0.116,Phyllite,OK
KW038,177,178,0.053,Phyllite,OK
KW038,178,179,0.013,Phyllite,OK
KW038,179,180,0.084,Phyllite,OK
KW038,180,181,0.779,Phyllite,OK
KW038,181,182,0.879,Phyllite,OK
KW038,182,183,2.274,Quartz-Carbonate Vein,HIGH_OUTLIER
KW038,183,184,0.375,Phyllite,OK
KW038,184,185,1.028,Phyllite,OK
KW038,185,186,0.262,Phyllite,OK
KW039,0,1,0.058,Saprolite,OK
KW039,1,2,0.006,Saprolite,OK
KW039,2,3,0.079,Saprolite,OK
KW039,3,4,0.023,Saprolite,OK
KW039,4,5,0.13,Saprolite,OK
KW039,5,6,0.136,Saprolite,OK
KW039,6,7,0.309,Saprolite,OK
KW039,7,8,0.056,Saprolite,OK
KW039,8,9,0.049,Saprolite,OK
KW039,9,10,0.112,Saprolite,OK
KW039,10,11,0.011,Phyllite,OK
KW039,11,12,0.063,Phyllite,OK
KW039,12,13,0.063,Phyllite,OK
KW039,13,14,0.007,Phyllite,OK
KW039,14,15,0.043,Phyllite,OK
KW039,15,16,0.154,Phyllite,OK
KW039,16,17,0.155,Phyllite,OK
KW039,17,18,0.008,Phyllite,OK
KW039,18,19,0.008,Phyllite,OK
KW039,19,20,0.024,Phyllite,OK
KW039,20,21,0.166,Phyllite,OK
KW039,21,22,0.011,Phyllite,OK
KW039,22,23,0.102,Phyllite,OK
KW039,23,24,0.009,Phyllite,OK
KW039,24,25,0.078,Phyllite,OK
KW039,25,26,0.035,Phyllite,OK
KW039,26,27,0.502,Phyllite,OK
KW039,27,28,1.326,Phyllite,OK
KW039,28,29,0.905,Quartz-Carbonate Vein,OK
KW039,29,30,1.278,Phyllite,OK
KW039,30,31,1.28,Phyllite,OK
KW039,31,32,0.011,Phyllite,OK
KW039,32,33,0.161,Phyllite,OK
KW039,33,34,0.072,Phyllite,OK
KW039,34,35,0.011,Phyllite,OK
KW039,35,36,0.045,Phyllite,OK
KW039,36,37,0.014,Phyllite,OK
KW039,37,38,0.189,Graphitic Phyllite,OK
KW039,38,39,0.278,Graphitic Phyllite,OK
KW039,39,40,0.242,Graphitic Phyllite,OK
KW039,40,41,0.151,Graphitic Phyllite,OK
KW039,41,42,0.084,Graphitic Phyllite,OK
KW039,42,43,0.221,Graphitic Phyllite,OK
KW039,43,44,0.152,Graphitic Phyllite,OK
KW039,44,45,0.037,Graphitic Phyllite,OK
KW039,45,46,0.24,Graphitic Phyllite,OK
KW039,46,47,0.148,Graphitic Phyllite,OK
KW039,47,48,0.309,Graphitic Phyllite,OK
KW039,48,49,0.078,Graphitic Phyllite,OK
KW039,49,50,0.022,Graphitic Phyllite,OK
KW039,50,51,0.177,Graphitic Phyllite,OK
KW039,51,52,0.179,Graphitic Phyllite,OK
KW039,52,53,0.054,Graphitic Phyllite,OK
KW039,53,54,0.083,Graphitic Phyllite,OK
KW039,54,55,5.504,Graphitic Phyllite,HIGH_OUTLIER
KW039,55,56,0.646,Graphitic Phyllite,OK
KW039,56,57,4.486,Quartz-Carbonate Vein,HIGH_OUTLIER
KW039,57,58,0.507,Graphitic Phyllite,OK
KW039,58,59,0.185,Graphitic Phyllite,OK
KW039,59,60,0.135,Graphitic Phyllite,OK
KW039,60,61,0.128,Graphitic Phyllite,OK
KW039,61,62,0.118,Graphitic Phyllite,OK
KW039,62,63,0.14,Graphitic Phyllite,OK
KW039,63,64,0.176,Graphitic Phyllite,OK
KW039,64,65,0.137,Graphitic Phyllite,OK
KW039,65,66,0.07,Graphitic Phyllite,OK
KW039,66,67,0.201,Graphitic Phyllite,OK
KW039,67,68,0.047,Graphitic Phyllite,OK
KW039,68,69,0.19,Graphitic Phyllite,OK
KW039,69,70,1.342,Graphitic Phyllite,OK
KW039,70,71,3.751,Quartz-Carbonate Vein,HIGH_OUTLIER
KW039,71,72,0.768,Felsic Volcanic,OK
KW039,72,73,0.301,Felsic Volcanic,OK
KW039,73,74,0.022,Felsic Volcanic,OK
KW039,74,75,0.049,Felsic Volcanic,OK
KW039,75,76,0.114,Felsic Volcanic,OK
KW039,76,77,0.018,Felsic Volcanic,OK
KW039,77,78,0.099,Felsic Volcanic,OK
KW039,78,79,0.002,Felsic Volcanic,OK
KW039,79,80,0.043,Felsic Volcanic,OK
KW039,80,81,0.12,Phyllite,OK
KW039,81,82,0.033,Phyllite,OK
KW039,82,83,0.066,Phyllite,OK
KW039,83,84,0.018,Phyllite,OK
KW039,84,85,0.108,Phyllite,OK
KW039,85,86,0.004,Phyllite,OK
KW039,86,87,0.153,Phyllite,OK
KW039,87,88,0.018,Phyllite,OK
KW039,88,89,0.166,Phyllite,OK
KW039,89,90,0.035,Phyllite,OK
KW039,90,91,0.103,Phyllite,OK
KW039,91,92,0.031,Phyllite,OK
KW039,92,93,0.189,Phyllite,OK
KW039,93,94,0.011,Phyllite,OK
KW039,94,95,0.016,Phyllite,OK
KW039,95,96,0.054,Phyllite,OK
KW039,96,97,0.007,Phyllite,OK
KW039,97,98,0.017,Phyllite,OK
KW039,98,99,0.23,Phyllite,OK
KW039,99,100,0.3,Phyllite,OK
KW039,100,101,0.038,Phyllite,OK
KW039,101,102,0.205,Phyllite,OK
KW039,102,103,0.063,Phyllite,OK
KW039,103,104,0.025,Phyllite,OK
KW039,104,105,0.097,Phyllite,OK
KW040,0,1,0.086,Saprolite,OK
KW040,1,2,0.362,Saprolite,OK
KW040,2,3,0.025,Saprolite,OK
KW040,3,4,0.089,Saprolite,OK
KW040,4,5,0.004,Saprolite,OK
KW040,5,6,0.01,Saprolite,OK
KW040,6,7,0.0,Saprolite,OK
KW040,7,8,0.602,Saprolite,OK
KW040,8,9,0.13,Saprolite,OK
KW040,9,10,0.124,Saprolite,OK
KW040,10,11,0.057,Saprolite,OK
KW040,11,12,0.029,Saprolite,OK
KW040,12,13,0.013,Phyllite,OK
KW040,13,14,0.487,Phyllite,OK
KW040,14,15,0.446,Phyllite,OK
KW040,15,16,0.784,Quartz-Carbonate Vein,OK
KW040,16,17,0.952,Phyllite,OK
KW040,17,18,2.454,Phyllite,HIGH_OUTLIER
KW040,18,19,0.006,Phyllite,OK
KW040,19,20,0.001,Phyllite,OK
KW040,20,21,0.009,Phyllite,OK
KW040,21,22,0.042,Phyllite,OK
KW040,22,23,0.216,Phyllite,OK
KW040,23,24,0.081,Phyllite,OK
KW040,24,25,0.129,Phyllite,OK
KW040,25,26,0.05,Mafic Volcanic,OK
KW040,26,27,0.036,Mafic Volcanic,OK
KW040,27,28,0.009,Mafic Volcanic,OK
KW040,28,29,0.167,Mafic Volcanic,OK
KW040,29,30,0.122,Mafic Volcanic,OK
KW040,30,31,0.015,Mafic Volcanic,OK
KW040,31,32,0.057,Mafic Volcanic,OK
KW040,32,33,0.053,Mafic Volcanic,OK
KW040,33,34,0.078,Mafic Volcanic,OK
KW040,34,35,0.234,Mafic Volcanic,OK
KW040,35,36,0.069,Mafic Volcanic,OK
KW040,36,37,0.062,Mafic Volcanic,OK
KW040,37,38,0.004,Mafic Volcanic,OK
KW040,38,39,0.005,Mafic Volcanic,OK
KW040,39,40,0.017,Mafic Volcanic,OK
KW040,40,41,0.003,Mafic Volcanic,OK
KW040,41,42,0.109,Mafic Volcanic,OK
KW040,42,43,0.103,Mafic Volcanic,OK
KW040,43,44,0.012,Mafic Volcanic,OK
KW040,44,45,0.145,Mafic Volcanic,OK
KW040,45,46,0.013,Mafic Volcanic,OK
KW040,46,47,0.029,Mafic Volcanic,OK
KW040,47,48,0.023,Mafic Volcanic,OK
KW040,48,49,0.037,Mafic Volcanic,OK
KW040,49,50,0.024,Mafic Volcanic,OK
KW040,50,51,0.054,Mafic Volcanic,OK
KW040,51,52,0.042,Mafic Volcanic,OK
KW040,52,53,0.345,Mafic Volcanic,OK
KW040,53,54,0.005,Mafic Volcanic,OK
KW040,54,55,0.012,Mafic Volcanic,OK
KW040,55,56,0.887,Mafic Volcanic,OK
KW040,56,57,0.555,Mafic Volcanic,OK
KW040,57,58,29.306,Quartz-Carbonate Vein,HIGH_OUTLIER
KW040,58,59,2.073,Mafic Volcanic,HIGH_OUTLIER
KW040,59,60,0.335,Mafic Volcanic,OK
KW040,60,61,0.172,Graphitic Phyllite,OK
KW040,61,62,0.104,Graphitic Phyllite,OK
KW040,62,63,0.082,Graphitic Phyllite,OK
KW040,63,64,0.067,Graphitic Phyllite,OK
KW040,64,65,0.194,Graphitic Phyllite,OK
KW040,65,66,0.1,Graphitic Phyllite,OK
KW040,66,67,0.268,Graphitic Phyllite,OK
KW040,67,68,0.272,Graphitic Phyllite,OK
KW040,68,69,0.342,Graphitic Phyllite,OK
KW040,69,70,0.09,Graphitic Phyllite,OK
KW040,70,71,0.2,Graphitic Phyllite,OK
KW040,71,72,0.219,Graphitic Phyllite,OK
KW040,72,73,0.113,Graphitic Phyllite,OK
KW040,73,74,0.094,Graphitic Phyllite,OK
KW040,74,75,0.394,Graphitic Phyllite,OK
KW040,75,76,0.172,Graphitic Phyllite,OK
KW040,76,77,0.22,Graphitic Phyllite,OK
KW040,77,78,0.092,Graphitic Phyllite,OK
KW040,78,79,0.072,Graphitic Phyllite,OK
KW040,79,80,0.107,Graphitic Phyllite,OK
KW040,80,81,0.139,Graphitic Phyllite,OK
KW040,81,82,0.079,Graphitic Phyllite,OK
KW040,82,83,0.149,Graphitic Phyllite,OK
KW040,83,84,0.054,Graphitic Phyllite,OK
KW040,84,85,0.077,Graphitic Phyllite,OK
KW040,85,86,0.224,Graphitic Phyllite,OK
KW040,86,87,0.215,Graphitic Phyllite,OK
KW040,87,88,0.119,Graphitic Phyllite,OK
KW040,88,89,0.037,Phyllite,OK
KW040,89,90,0.013,Phyllite,OK
KW040,90,91,0.128,Phyllite,OK
KW040,91,92,0.098,Phyllite,OK
KW040,92,93,0.017,Phyllite,OK
KW040,93,94,0.037,Phyllite,OK
KW040,94,95,0.009,Phyllite,OK
KW040,95,96,0.079,Phyllite,OK
KW040,96,97,0.01,Phyllite,OK
KW040,97,98,0.341,Phyllite,OK
KW040,98,99,0.121,Phyllite,OK
KW040,99,100,0.04,Phyllite,OK
KW040,100,101,0.069,Phyllite,OK
KW040,101,102,0.194,Phyllite,OK
KW040,102,103,0.065,Phyllite,OK
KW040,103,104,0.015,Phyllite,OK
KW040,104,105,0.038,Phyllite,OK
KW040,105,106,0.148,Phyllite,OK
KW040,106,107,0.083,Phyllite,OK
KW040,107,108,0.084,Phyllite,OK
KW040,108,109,0.161,Phyllite,OK
KW040,109,110,0.18,Phyllite,OK
KW040,110,111,0.202,Phyllite,OK
KW040,111,112,0.008,Phyllite,OK
KW040,112,113,0.063,Phyllite,OK
KW040,113,114,0.108,Phyllite,OK
KW040,114,115,0.113,Phyllite,OK
KW040,115,116,0.075,Phyllite,OK
KW040,116,117,0.015,Phyllite,OK
KW040,117,118,0.128,Phyllite,OK
KW040,118,119,0.102,Phyllite,OK
KW040,119,120,0.007,Phyllite,OK
KW040,120,121,0.05,Phyllite,OK
KW040,121,122,0.015,Felsic Volcanic,OK
KW040,122,123,0.033,Felsic Volcanic,OK
KW040,123,124,0.001,Felsic Volcanic,OK
KW040,124,125,0.041,Felsic Volcanic,OK
KW040,125,126,0.064,Felsic Volcanic,OK
KW041,0,1,0.077,Saprolite,OK
KW041,1,2,0.087,Saprolite,OK
KW041,2,3,0.145,Saprolite,OK
KW041,3,4,0.019,Saprolite,OK
KW041,4,5,0.01,Saprolite,OK
KW041,5,6,0.153,Saprolite,OK
KW041,6,7,0.014,Saprolite,OK
KW041,7,8,0.294,Saprolite,OK
KW041,8,9,0.148,Saprolite,OK
KW041,9,10,0.056,Saprolite,OK
KW041,10,11,0.319,Saprolite,OK
KW041,11,12,0.008,Saprolite,OK
KW041,12,13,0.029,Saprolite,OK
KW041,13,14,0.081,Phyllite,OK
KW041,14,15,0.034,Phyllite,OK
KW041,15,16,0.211,Phyllite,OK
KW041,16,17,0.005,Phyllite,OK
KW041,17,18,0.064,Phyllite,OK
KW041,18,19,0.071,Phyllite,OK
KW041,19,20,0.085,Phyllite,OK
KW041,20,21,0.024,Phyllite,OK
KW041,21,22,0.036,Phyllite,OK
KW041,22,23,0.148,Phyllite,OK
KW041,23,24,0.017,Phyllite,OK
KW041,24,25,0.14,Phyllite,OK
KW041,25,26,0.066,Phyllite,OK
KW041,26,27,0.392,Phyllite,OK
KW041,27,28,1.391,Phyllite,OK
KW041,28,29,5.43,Quartz-Carbonate Vein,HIGH_OUTLIER
KW041,29,30,1.006,Phyllite,OK
KW041,30,31,0.303,Phyllite,OK
KW041,31,32,0.162,Phyllite,OK
KW041,32,33,0.045,Phyllite,OK
KW041,33,34,0.772,Phyllite,OK
KW041,34,35,1.138,Phyllite,OK
KW041,35,36,1.937,Quartz-Carbonate Vein,OK
KW041,36,37,0.389,Phyllite,OK
KW041,37,38,0.734,Phyllite,OK
KW041,38,39,0.162,Phyllite,OK
KW041,39,40,0.17,Phyllite,OK
KW041,40,41,0.034,Phyllite,OK
KW041,41,42,0.007,Phyllite,OK
KW041,42,43,0.103,Phyllite,OK
KW041,43,44,0.03,Phyllite,OK
KW041,44,45,0.122,Phyllite,OK
KW041,45,46,0.047,Phyllite,OK
KW041,46,47,0.053,Phyllite,OK
KW041,47,48,0.12,Phyllite,OK
KW041,48,49,0.039,Phyllite,OK
KW041,49,50,0.181,Graphitic Phyllite,OK
KW041,50,51,0.043,Graphitic Phyllite,OK
KW041,51,52,0.085,Graphitic Phyllite,OK
KW041,52,53,0.195,Graphitic Phyllite,OK
KW041,53,54,0.039,Graphitic Phyllite,OK
KW041,54,55,0.11,Graphitic Phyllite,OK
KW041,55,56,0.297,Graphitic Phyllite,OK
KW041,56,57,0.511,Graphitic Phyllite,OK
KW041,57,58,0.98,Graphitic Phyllite,OK
KW041,58,59,0.418,Graphitic Phyllite,OK
KW041,59,60,1.16,Quartz-Carbonate Vein,OK
KW041,60,61,0.885,Graphitic Phyllite,OK
KW041,61,62,0.974,Graphitic Phyllite,OK
KW041,62,63,2.937,Phyllite,HIGH_OUTLIER
KW041,63,64,1.578,Phyllite,OK
KW041,64,65,2.674,Quartz-Carbonate Vein,HIGH_OUTLIER
KW041,65,66,0.633,Phyllite,OK
KW041,66,67,6.601,Phyllite,HIGH_OUTLIER
KW041,67,68,0.036,Phyllite,OK
KW041,68,69,0.007,Phyllite,OK
KW041,69,70,0.017,Phyllite,OK
KW041,70,71,0.241,Felsic Volcanic,OK
KW041,71,72,0.042,Felsic Volcanic,OK
KW041,72,73,0.05,Felsic Volcanic,OK
KW041,73,74,0.004,Felsic Volcanic,OK
KW041,74,75,0.003,Felsic Volcanic,OK
KW041,75,76,0.101,Felsic Volcanic,OK
KW041,76,77,0.062,Felsic Volcanic,OK
KW041,77,78,1.24,Felsic Volcanic,OK
KW041,78,79,0.255,Felsic Volcanic,OK
KW041,79,80,2.613,Quartz-Carbonate Vein,HIGH_OUTLIER
KW041,80,81,0.488,Felsic Volcanic,OK
KW041,81,82,1.152,Felsic Volcanic,OK
KW041,82,83,0.017,Felsic Volcanic,OK
KW041,83,84,0.049,Felsic Volcanic,OK
KW041,84,85,0.027,Felsic Volcanic,OK
KW041,85,86,0.023,Felsic Volcanic,OK
KW041,86,87,0.083,Felsic Volcanic,OK
KW041,87,88,0.084,Felsic Volcanic,OK
KW041,88,89,0.139,Felsic Volcanic,OK
KW041,89,90,0.043,Felsic Volcanic,OK
KW041,90,91,0.006,Felsic Volcanic,OK
KW041,91,92,0.026,Felsic Volcanic,OK
KW041,92,93,0.313,Felsic Volcanic,OK
KW041,93,94,0.073,Felsic Volcanic,OK
KW041,94,95,0.099,Felsic Volcanic,OK
KW041,95,96,0.001,Felsic Volcanic,OK
KW041,96,97,0.058,Felsic Volcanic,OK
KW041,97,98,0.003,Felsic Volcanic,OK
KW041,98,99,0.067,Felsic Volcanic,OK
KW041,99,100,0.203,Felsic Volcanic,OK
KW041,100,101,0.276,Felsic Volcanic,OK
KW041,101,102,0.062,Felsic Volcanic,OK
KW041,102,103,0.049,Felsic Volcanic,OK
KW041,103,104,0.232,Felsic Volcanic,OK
KW041,104,105,0.09,Felsic Volcanic,OK
KW041,105,106,0.005,Felsic Volcanic,OK
KW041,106,107,0.05,Greywacke,OK
KW041,107,108,0.022,Greywacke,OK
KW041,108,109,0.051,Greywacke,OK
KW041,109,110,0.049,Greywacke,OK
KW041,110,111,0.07,Greywacke,OK
KW041,111,112,0.035,Greywacke,OK
KW041,112,113,0.014,Greywacke,OK
KW041,113,114,0.056,Greywacke,OK
KW041,114,115,0.142,Greywacke,OK
KW041,115,116,0.087,Greywacke,OK
KW041,116,117,0.033,Greywacke,OK
KW041,117,118,0.219,Greywacke,OK
KW041,118,119,0.195,Greywacke,OK
KW041,119,120,0.019,Greywacke,OK
KW041,120,121,0.003,Greywacke,OK
KW041,121,122,0.108,Greywacke,OK
KW041,122,123,0.172,Graphitic Phyllite,OK
KW041,123,124,0.258,Graphitic Phyllite,OK
KW041,124,125,0.113,Graphitic Phyllite,OK
KW041,125,126,0.153,Graphitic Phyllite,OK
KW041,126,127,0.129,Graphitic Phyllite,OK
KW041,127,128,0.057,Graphitic Phyllite,OK
KW041,128,129,0.26,Graphitic Phyllite,OK
KW041,129,130,0.515,Graphitic Phyllite,OK
KW041,130,131,0.089,Graphitic Phyllite,OK
KW041,131,132,1.569,Graphitic Phyllite,OK
KW041,132,133,0.444,Graphitic Phyllite,OK
KW041,133,134,2.78,Quartz-Carbonate Vein,HIGH_OUTLIER
KW041,134,135,2.299,Graphitic Phyllite,HIGH_OUTLIER
KW041,135,136,0.556,Graphitic Phyllite,OK
KW041,136,137,0.149,Graphitic Phyllite,OK
KW041,137,138,0.051,Graphitic Phyllite,OK
KW041,138,139,0.101,Graphitic Phyllite,OK
KW041,139,140,0.048,Graphitic Phyllite,OK
KW042,0,1,0.156,Saprolite,OK
KW042,1,2,0.092,Saprolite,OK
KW042,2,3,0.171,Saprolite,OK
KW042,3,4,0.018,Saprolite,OK
KW042,4,5,0.165,Saprolite,OK
KW042,5,6,0.005,Saprolite,OK
KW042,6,7,0.176,Saprolite,OK
KW042,7,8,0.032,Saprolite,OK
KW042,8,9,0.03,Saprolite,OK
KW042,9,10,0.057,Saprolite,OK
KW042,10,11,0.226,Saprolite,OK
KW042,11,12,0.004,Saprolite,OK
KW042,12,13,0.035,Saprolite,OK
KW042,13,14,0.155,Saprolite,OK
KW042,14,15,0.04,Saprolite,OK
KW042,15,16,0.018,Saprolite,OK
KW042,16,17,0.044,Saprolite,OK
KW042,17,18,0.039,Saprolite,OK
KW042,18,19,0.198,Saprolite,OK
KW042,19,20,0.115,Saprolite,OK
KW042,20,21,0.056,Saprolite,OK
KW042,21,22,0.356,Saprolite,OK
KW042,22,23,0.05,Saprolite,OK
KW042,23,24,0.074,Graphitic Phyllite,OK
KW042,24,25,0.131,Graphitic Phyllite,OK
KW042,25,26,1.226,Graphitic Phyllite,OK
KW042,26,27,0.269,Graphitic Phyllite,OK
KW042,27,28,2.936,Quartz-Carbonate Vein,HIGH_OUTLIER
KW042,28,29,0.858,Graphitic Phyllite,OK
KW042,29,30,0.823,Graphitic Phyllite,OK
KW042,30,31,0.279,Graphitic Phyllite,OK
KW042,31,32,0.183,Graphitic Phyllite,OK
KW042,32,33,0.064,Greywacke,OK
KW042,33,34,0.01,Greywacke,OK
KW042,34,35,0.011,Greywacke,OK
KW042,35,36,2.251,Greywacke,HIGH_OUTLIER
KW042,36,37,0.238,Greywacke,OK
KW042,37,38,2.985,Quartz-Carbonate Vein,HIGH_OUTLIER
KW042,38,39,0.85,Greywacke,OK
KW042,39,40,0.595,Greywacke,OK
KW042,40,41,0.062,Greywacke,OK
KW042,41,42,0.277,Greywacke,OK
KW042,42,43,0.053,Greywacke,OK
KW042,43,44,0.005,Greywacke,OK
KW042,44,45,0.064,Greywacke,OK
KW042,45,46,0.147,Greywacke,OK
KW042,46,47,0.461,Greywacke,OK
KW042,47,48,0.045,Greywacke,OK
KW042,48,49,0.031,Greywacke,OK
KW042,49,50,0.19,Greywacke,OK
KW042,50,51,0.017,Greywacke,OK
KW042,51,52,0.076,Greywacke,OK
KW042,52,53,0.042,Greywacke,OK
KW042,53,54,0.003,Greywacke,OK
KW042,54,55,0.034,Greywacke,OK
KW042,55,56,0.025,Greywacke,OK
KW042,56,57,0.093,Greywacke,OK
KW042,57,58,0.238,Greywacke,OK
KW042,58,59,0.025,Greywacke,OK
KW042,59,60,0.133,Greywacke,OK
KW042,60,61,0.005,Greywacke,OK
KW042,61,62,0.062,Greywacke,OK
KW042,62,63,0.006,Greywacke,OK
KW042,63,64,0.217,Phyllite,OK
KW042,64,65,0.116,Phyllite,OK
KW042,65,66,0.086,Phyllite,OK
KW042,66,67,0.139,Phyllite,OK
KW042,67,68,0.083,Phyllite,OK
KW042,68,69,0.278,Phyllite,OK
KW042,69,70,0.1,Phyllite,OK
KW042,70,71,0.207,Phyllite,OK
KW042,71,72,0.058,Phyllite,OK
KW042,72,73,0.01,Phyllite,OK
KW042,73,74,0.06,Phyllite,OK
KW042,74,75,0.011,Phyllite,OK
KW042,75,76,0.072,Phyllite,OK
KW042,76,77,0.053,Phyllite,OK
KW042,77,78,0.078,Phyllite,OK
KW042,78,79,0.001,Phyllite,OK
KW042,79,80,0.017,Phyllite,OK
KW042,80,81,0.054,Phyllite,OK
KW042,81,82,0.24,Phyllite,OK
KW042,82,83,0.039,Phyllite,OK
KW042,83,84,0.044,Phyllite,OK
KW042,84,85,1.351,Phyllite,OK
KW042,85,86,2.366,Phyllite,HIGH_OUTLIER
KW042,86,87,1.389,Quartz-Carbonate Vein,OK
KW042,87,88,0.251,Greywacke,OK
KW042,88,89,0.637,Greywacke,OK
KW042,89,90,0.002,Greywacke,OK
KW042,90,91,0.02,Greywacke,OK
KW042,91,92,0.121,Greywacke,OK
KW042,92,93,0.018,Greywacke,OK
KW042,93,94,0.007,Greywacke,OK
KW042,94,95,0.051,Greywacke,OK
KW042,95,96,0.001,Greywacke,OK
KW042,96,97,0.007,Greywacke,OK
KW042,97,98,0.132,Greywacke,OK
KW042,98,99,0.118,Greywacke,OK
KW042,99,100,0.197,Greywacke,OK
KW042,100,101,0.154,Greywacke,OK
KW042,101,102,0.092,Greywacke,OK
KW042,102,103,0.004,Greywacke,OK
KW042,103,104,0.122,Greywacke,OK
KW042,104,105,0.149,Greywacke,OK
KW042,105,106,0.128,Greywacke,OK
KW042,106,107,0.057,Greywacke,OK
KW042,107,108,0.021,Greywacke,OK
KW042,108,109,0.149,Greywacke,OK
KW042,109,110,0.104,Greywacke,OK
KW042,110,111,0.316,Greywacke,OK
KW042,111,112,0.014,Greywacke,OK
KW042,112,113,0.02,Greywacke,OK
KW042,113,114,0.019,Greywacke,OK
KW042,114,115,0.126,Greywacke,OK
KW042,115,116,0.017,Greywacke,OK
KW042,116,117,0.415,Greywacke,OK
KW042,117,118,1.65,Greywacke,OK
KW042,118,119,1.805,Quartz-Carbonate Vein,OK
KW042,119,120,1.51,Greywacke,OK
KW042,120,121,0.872,Greywacke,OK
KW042,121,122,0.209,Greywacke,OK
KW042,122,123,0.001,Greywacke,OK
KW042,123,124,0.006,Greywacke,OK
KW042,124,125,0.023,Greywacke,OK
KW042,125,126,0.089,Greywacke,OK
KW042,126,127,0.175,Greywacke,OK
KW042,127,128,0.588,Graphitic Phyllite,OK
KW042,128,129,0.09,Graphitic Phyllite,OK
KW042,129,130,0.205,Graphitic Phyllite,OK
KW042,130,131,0.109,Graphitic Phyllite,OK
KW042,131,132,0.089,Graphitic Phyllite,OK
KW042,132,133,0.149,Graphitic Phyllite,OK
KW042,133,134,0.163,Graphitic Phyllite,OK
KW042,134,135,6.169,Graphitic Phyllite,HIGH_OUTLIER
KW042,135,136,0.703,Graphitic Phyllite,OK
KW042,136,137,1.012,Quartz-Carbonate Vein,OK
KW042,137,138,0.968,Graphitic Phyllite,OK
KW042,138,139,0.187,Graphitic Phyllite,OK
KW042,139,140,0.07,Phyllite,OK
KW042,140,141,0.001,Phyllite,OK
KW042,141,142,0.115,Phyllite,OK
KW042,142,143,0.1,Phyllite,OK
KW042,143,144,0.036,Phyllite,OK
